Season,TeamID,OR,DR,Ast,TO,Stl,Blk,PF,Avg_Possessions,OffRtg,DefRtg,FG%,FT%,PPG_Diff%,3P%
2006,1463,10,23.625,13.625,15.375,7.125,3.125,17,66.325,98.63452471,97.43656482,0.4528439601,0.6470159774,1,0.3457937122
2007,1294,12.25,22,12.5,16.75,5.25,1.75,24,71.72,91.38870918,114.6752874,0.3951412622,0.5716873706,-16.75,0.3709722222
2008,1301,9.125,22.25,13.875,16.75,4.375,3.75,18.875,66.39,98.53731371,115.7999347,0.4463765305,0.7589796219,-11.375,0.3336121846
2009,1460,7.75,22.375,13.25,12,3.75,2.75,19.125,62.02,105.9522486,102.281827,0.4451877378,0.7007101631,2.25,0.426170184
2013,1319,9.875,21.875,10.625,14.75,6,1.625,18.125,69.045,94.6719681,108.6621812,0.4242533389,0.6762310606,-9.5,0.3237609247
2013,1452,12.875,19.75,12.25,13.75,6.75,3.375,20,63.98,103.0799559,117.7068224,0.4178984401,0.697201562,-9.625,0.3149333341
2013,1449,13.625,23,11.625,13.125,5.5,3.875,16.75,63.355,104.0178193,102.7110979,0.4410528251,0.6415430938,0.625,0.3341663126
2013,1239,11.83333333,26.33333333,13.16666667,16.5,6,2.333333333,19.83333333,66.76,98.15274366,102.8263486,0.4493023469,0.6784650084,-3.166666667,0.3458726459
2015,1201,7.375,22.25,11.25,10.625,6.75,2,19.125,63.235,103.7587633,108.8504584,0.4514307285,0.668910083,-3.5,0.3856886986
2016,1224,11.75,25,6.75,15.75,4.5,3.125,18.75,69.76,93.93205571,103.0359244,0.4060825335,0.6937252632,-6.25,0.3025165898
2017,1283,10.875,25.625,9.375,14.125,4.125,4,16.25,65.195,100.5119504,111.1574929,0.4210791285,0.6973905051,-7,0.358656801
2019,1454,10.66666667,22.5,12.5,12.83333333,5.833333333,3,19,65.71333333,99.32686194,113.6144584,0.4224055392,0.7305555556,-9.5,0.3049093419
2019,1191,7,24,11.33333333,11.5,5.166666667,3.166666667,19.16666667,66.36,98.24976949,108.4349885,0.4081059687,0.7219095719,-6.5,0.3572495257
2021,1467,5.5,20.375,12.25,14.5,8.125,4.125,18.125,68.28,96.01635691,96.14285218,0.454836289,0.6366154059,0.125,0.3272871036
2022,1461,8.1,25.3,11.3,11.2,4.7,1.9,15.1,66.176,99.14872628,96.97972323,0.4096515834,0.7797400175,1.4,0.3075910438
2022,1133,9.333333333,25,11.33333333,12.66666667,5.166666667,4.166666667,17.33333333,66.64666667,98.70019287,97.74289547,0.4118680699,0.7526799181,0.1666666667,0.2697802644
2022,1198,7.25,22.25,11.125,13.75,7,2.875,15,68.78,95.24325448,108.7435138,0.4228274776,0.7220753205,-9,0.3449433242
2023,1383,11.66666667,21.83333333,13,14,7.5,6.333333333,16.16666667,67,97.59874963,106.5804037,0.4008680188,0.6901848152,-5.833333333,0.3606047287
2024,1293,8.666666667,19.66666667,7.833333333,9.666666667,5.166666667,1.5,15.16666667,64.18666667,101.4158374,120.8846826,0.439376201,0.7144376457,-12.33333333,0.313008288
2020,1180,9.375,23.25,14.5,12.625,4.5,2.375,17.375,64.76,100.9758099,111.4108561,0.4466506859,0.6563793996,-6.625,0.3512887541
2007,1143,8.454545455,19.90909091,12.27272727,11.72727273,4.909090909,0.8181818182,17.90909091,63.78181818,102.0728831,108.2238505,0.4388537738,0.7227115547,-3.727272727,0.3565945375
2004,1275,11.55555556,20.88888889,12.33333333,13.55555556,6,2,20.22222222,61.89333333,105.7170002,106.4632435,0.4204280161,0.7423994786,-0.4444444444,0.3599296518
2008,1411,11.11111111,23.44444444,12.66666667,17,7.222222222,2.666666667,21.22222222,72.99555556,89.64607383,97.49917952,0.4021486974,0.6085837003,-5.777777778,0.3238985706
2011,1349,10.66666667,20.22222222,11.77777778,10.66666667,7.777777778,3,20,64.04,102.616845,105.3177305,0.4136649495,0.7356981694,-2,0.3162871242
2015,1200,10.11111111,24.44444444,13.11111111,13.22222222,6.444444444,4.333333333,16,63.33777778,103.3987287,105.7756997,0.436941499,0.7857471855,-1.666666667,0.3830748537
2018,1438,8.555555556,24.77777778,13.88888889,7.222222222,5.444444444,3,14.66666667,58.32,112.5257447,95.80451315,0.4502920223,0.7179385754,9.444444444,0.4135122417
2007,1464,10.85714286,25.42857143,12.71428571,12.28571429,4.571428571,3,16.71428571,64.47428571,101.5413543,102.9593754,0.440287823,0.6830151415,-0.7142857143,0.3072063441
2008,1459,11.57142857,24,11.42857143,10.42857143,6.285714286,2.857142857,17.85714286,64.43428571,101.2796161,109.5939305,0.3945875117,0.6964229973,-5.428571429,0.2719987197
2009,1382,10.42857143,26,15,15.28571429,6.142857143,2.714285714,22,67.25714286,97.5368233,105.1570107,0.4509920806,0.6710149046,-5.428571429,0.3083675778
2010,1144,10,21.14285714,14.71428571,13.85714286,10.28571429,1.714285714,18,62.72,104.7044898,95.12543783,0.4574519676,0.7550241745,6,0.3903937333
2013,1374,10.57142857,23.28571429,13.14285714,14.85714286,6.285714286,3.571428571,17.85714286,64.40571429,101.7787781,105.3351726,0.4857215299,0.7131314361,-2.142857143,0.2301587302
2013,1305,9.714285714,19.57142857,9.142857143,13,3.571428571,2.714285714,20.14285714,64.85142857,100.5518535,120.5557727,0.4171609132,0.6964382408,-12.71428571,0.3242019885
2018,1378,8.714285714,23.85714286,12,12.85714286,5,1.571428571,17,63.14857143,103.8208211,109.0531386,0.4471813573,0.718417297,-3.285714286,0.392092443
2018,1187,7.428571429,21.42857143,13.14285714,12.71428571,4.428571429,1.714285714,17.57142857,67.54857143,97.07125327,121.8484495,0.4262393402,0.751177394,-17.14285714,0.3864496833
2024,1296,9.142857143,21.85714286,9.714285714,12.42857143,4.428571429,3.857142857,16.28571429,67.09142857,97.43019304,112.2566145,0.4182205485,0.6615415914,-9.428571429,0.2850555242
2014,1127,11.6,20.4,9,15,7,2,21.8,66.744,96.77909097,112.3413779,0.3781888276,0.7642751583,-10,0.351254902
2014,1361,11.9,22.3,10.6,9.3,8.3,4,16.2,61.66,105.6189154,90.45324916,0.4339249032,0.5842635844,9.8,0.3401630396
2021,1172,6.4,20.4,15.4,9.4,6.2,1.6,14.4,61.6,104.6992339,102.3775793,0.4406806941,0.6321212121,2.8,0.3620905468
2018,1363,8,26.75,12.375,12.75,3.375,2,17.125,67.155,97.38088062,116.2956632,0.4280334955,0.6846584176,-12.875,0.3865178571
2003,1299,11.25,19.25,9.25,15.75,7.375,1.25,17.75,69.97,93.33724459,116.0951502,0.4079591342,0.5833857303,-16,0.4085569036
2004,1409,7.75,21.625,12,12.625,6.5,2.25,18.375,67.3,96.11223029,113.9017823,0.4392753877,0.6710043623,-11.75,0.2866127541
2006,1228,9.5,20.125,14.5,11.375,5.75,1.5,17.75,60.645,108.1659408,102.8792474,0.4706423279,0.6769653365,3,0.3204193081
2006,1164,9.625,23.125,10.875,13.375,7.5,1.5,17.875,69.285,94.47687196,97.8764536,0.401205283,0.6820287062,-2.25,0.3209609018
2007,1341,15.75,20.75,9.75,15.25,11.875,2.875,20.25,71.44,91.35645189,98.86033319,0.3924669562,0.5681987722,-5.375,0.2651910589
2008,1445,11.75,23.375,11,16.625,7.75,2.125,17,68.365,96.12853537,96.06554218,0.4338379799,0.6600990156,-0.125,0.3175347222
2008,1350,8.125,19.125,13.5,11.875,6.25,3.625,20.375,63.6,102.6652245,107.769234,0.4355056051,0.7089835811,-3.375,0.3817379292
2009,1420,10.875,23.5,11.5,8.75,5.5,2.125,17.875,65,101.0184364,104.1848001,0.407612367,0.7061130737,-2.125,0.3085277468
2009,1208,12.375,23.875,12.875,15.625,5.75,3.25,16.625,68.26,95.60801281,110.4837035,0.4028986229,0.6130208333,-10.125,0.3911206084
2011,1379,13.125,22.125,10.375,10.5,5.25,2.375,17.375,59.76,109.5755679,103.6851009,0.4368232383,0.6961672984,3.375,0.3763528139
2011,1387,11.125,24.5,14.5,14.625,6.625,3.75,18.375,66.595,97.7432835,92.73622767,0.4506009222,0.6334987238,3.75,0.2820781923
2012,1454,7.875,21,12.75,15.375,6.75,2.5,17,64.37,102.1138517,103.7494253,0.4330765493,0.6641053391,-1,0.4139996731
2013,1150,14.5,23.75,11.75,16.125,6.625,1.875,23.875,68.675,95.02143683,108.2857257,0.3970913663,0.6717687052,-9.75,0.2066887973
2016,1319,7.375,24.75,12.375,12,5.5,1.875,16.5,68.825,94.56511681,114.6214252,0.3991910892,0.7353089047,-13,0.3048638236
2018,1440,11.625,23.875,9.875,11.75,8.375,3.75,17.875,69.92,93.52022443,107.9970351,0.3705683179,0.7080588856,-10,0.280669799
2019,1352,9.875,22.75,11.875,15.25,6.375,1.875,19.875,66.565,98.52172032,101.0609401,0.4310509301,0.6905940122,-1.75,0.3859356013
2020,1253,7.625,27.25,11.125,14.375,5.75,4.625,15.375,69.34,93.9759686,97.43809261,0.4274463967,0.7188084471,-2.125,0.3353165389
2021,1214,4.75,21.625,10.125,12.375,5.75,5.25,15,65.135,100.6527196,110.2816761,0.4538814467,0.7728991864,-6.375,0.324620707
2021,1260,7.375,23.75,14.5,11.5,6.875,3.625,13.125,62.19,105.9427559,86.94089525,0.471404352,0.7387797619,11.625,0.3648835863
2022,1284,9.454545455,22.90909091,12.54545455,9.454545455,6.909090909,3.181818182,18.27272727,64.17090909,102.0877148,103.0426202,0.4083578252,0.6616069038,-0.4545454545,0.3445136915
2006,1224,8.333333333,21.44444444,13.33333333,16.88888889,7.666666667,2,17.66666667,64.21777778,100.9339829,97.50299196,0.467496492,0.7731099145,3,0.4208616547
2008,1450,7.555555556,21.77777778,11.55555556,10.11111111,5.111111111,2.222222222,17.33333333,60.54666667,107.9170943,100.7990808,0.4450060125,0.7464344706,4.333333333,0.3939096049
2024,1417,7.222222222,19.66666667,10.11111111,8.333333333,5.111111111,2.888888889,18.22222222,63.04888889,104.1935013,109.3070827,0.4252226107,0.7680695847,-3.888888889,0.3579516974
2006,1177,11.5,22.66666667,14.5,10.66666667,5.833333333,3.5,14.66666667,59.80666667,108.0352499,103.7843407,0.4429006488,0.7260657217,3.166666667,0.3192065968
2006,1416,12.66666667,22.44444444,13.55555556,13.44444444,7.222222222,4.222222222,20.44444444,63.08,103.9036193,100.1577926,0.4249646054,0.6712414826,2,0.3930375037
2008,1306,9.833333333,22.5,12,11.16666667,6,1.833333333,17.83333333,64.5,101.1320643,105.6896238,0.3865923317,0.6182705026,-2.833333333,0.3897871942
2009,1144,9.166666667,27.33333333,13.66666667,16.5,7,3.833333333,18.16666667,69.39333333,93.37210657,93.51129982,0.4025230104,0.7266843034,0.1666666667,0.3860830999
2011,1320,6.833333333,20.16666667,10.66666667,7.666666667,4.833333333,2,17.5,60.44666667,108.1331111,115.6087167,0.4033300358,0.7701698156,-4.5,0.3924857898
2013,1284,9.833333333,21.33333333,9.666666667,17.5,9.5,1.666666667,19.66666667,69.08,94.92004326,105.0236851,0.4370370055,0.7971825424,-7.166666667,0.2960223256
2013,1375,13,25.5,8.166666667,15.66666667,5.166666667,4.833333333,18.83333333,67.50666667,96.68984483,97.19902634,0.3937587251,0.7411353616,-0.6666666667,0.2660130719
2014,1414,11.66666667,24.66666667,13.33333333,11.22222222,6.111111111,6,17.22222222,60.44,108.4341971,90.21802316,0.459149852,0.6746360253,10.77777778,0.3517047223
2016,1179,7.666666667,26.66666667,13.5,13.16666667,3,2.833333333,18.5,66.66,98.11050282,104.7290643,0.4528717884,0.7009929131,-4.166666667,0.3319483349
2017,1102,6.333333333,22.88888889,13.88888889,12.33333333,6.555555556,1.555555556,16.66666667,68.32444444,94.96536405,110.957119,0.4140204046,0.6982873026,-10.44444444,0.3225946467
2020,1419,9.833333333,27.83333333,13,12.33333333,4.166666667,4,18.33333333,66.90666667,97.08194466,96.71886115,0.4056722264,0.7004248366,0.3333333333,0.3279107795
2024,1437,4.222222222,25.66666667,13.55555556,8.333333333,5.666666667,3,14.66666667,63.20888889,103.841859,98.81798896,0.4339408271,0.8075066908,2.666666667,0.3664406838
2011,1350,10.33333333,25.22222222,12.66666667,9.666666667,5.555555556,4.222222222,14,60.72,107.4889303,93.88643428,0.4246688303,0.722338071,8.444444444,0.3642474072
2019,1449,9.2,19.5,10.8,11.9,9.1,5,17.1,64.852,100.6414617,99.02419412,0.4280615518,0.6749980847,1.1,0.3359882745
2018,1379,6.9,23.9,14.1,10.6,6.1,2,15.3,65.88,99.04179367,106.918719,0.4249502554,0.6850515469,-5,0.3150555621
2003,1179,6.714285714,22.85714286,12,13.71428571,3.714285714,1.857142857,17.71428571,61.65714286,106.1621888,107.2342584,0.4595149585,0.8008435838,-0.8571428571,0.4214255267
2003,1107,7,22.42857143,11.42857143,11.42857143,5.142857143,2.714285714,15.71428571,65.47428571,99.8365001,113.2252971,0.4329689203,0.7316938617,-8.285714286,0.3539707966
2003,1351,11.85714286,22.28571429,13,14.14285714,6.857142857,3,20.14285714,66.86857143,97.34956335,99.37987706,0.4009689355,0.7299526431,-1.714285714,0.2927991196
2012,1365,11.71428571,18.71428571,11.42857143,9.714285714,4.285714286,2.714285714,20.57142857,63.21714286,103.4738779,119.0698298,0.4090111661,0.6329607732,-10,0.4194495189
2012,1179,7.571428571,27.42857143,10.57142857,12.71428571,5.571428571,3,18.28571429,67.68,96.50595648,93.03256321,0.4374479912,0.6564127934,2.285714286,0.3822159724
2017,1258,9.857142857,20.14285714,12.28571429,14.28571429,9.714285714,5,22.71428571,68.55428571,95.42929486,104.4395344,0.4050875664,0.6108843537,-5.857142857,0.3513380995
2018,1263,9.142857143,24.71428571,11.42857143,16.14285714,6.428571429,5.142857143,21.57142857,71.88,90.50737061,104.758566,0.414226803,0.6834899177,-10.14285714,0.3256373841
2018,1259,10.71428571,23.85714286,11.28571429,11.71428571,6,3.285714286,18.71428571,68.48,95.27871845,114.4649705,0.4186885471,0.5886130064,-13.28571429,0.2816993464
2020,1328,9.285714286,28.14285714,10.28571429,12.28571429,5.714285714,6.428571429,14.42857143,67.91428571,96.0374108,99.71297789,0.3940230997,0.7452339901,-2.714285714,0.2757581963
2022,1334,6.142857143,23,10.57142857,11.85714286,5.714285714,2.714285714,18,69.61142857,93.85936667,116.9507467,0.4216802839,0.7256172305,-16.42857143,0.2897476375
2023,1111,7.428571429,22.28571429,12.14285714,8.857142857,4.142857143,4.857142857,13.14285714,64.09142857,101.7805096,102.4836429,0.4384613087,0.6527759491,-0.5714285714,0.3263277555
2024,1318,7.571428571,22.14285714,15.14285714,10.42857143,5.857142857,4.714285714,14.57142857,65.81142857,99.34197153,108.7568759,0.440865134,0.7155638013,-6.142857143,0.3210301776
2011,1264,9.285714286,20.71428571,11.28571429,13,8.285714286,3.428571429,18.85714286,65.85714286,98.94647741,111.9073864,0.4375770988,0.724482462,-8.571428571,0.3371878122
2019,1167,14.14285714,23.42857143,8.285714286,12.28571429,4.857142857,3.285714286,19.14285714,64.8,101.4274348,112.3894638,0.4175873253,0.6289338113,-7,0.3287287642
2003,1243,10.625,25.25,13.25,11.75,5.375,3.875,19.625,66.685,98.03602223,105.5141913,0.4277861375,0.6169118323,-4.75,0.2715015683
2003,1378,12.125,26,15.125,14.375,8.625,3.625,19,66.67,98.66526558,99.27052752,0.4297596012,0.6212395974,-0.875,0.3307366567
2004,1365,11.875,23.5,12,13.75,5.625,2.625,18.5,64.75,100.1089245,105.7328787,0.4199268226,0.7018055556,-3.375,0.3405057783
2007,1376,9,21.875,10.25,9.75,4.375,5.25,15.875,64.38,100.6284637,112.8932809,0.4129001643,0.7192793318,-7.625,0.3440208467
2007,1368,9.625,18.75,12.875,12.5,5.5,3.625,19.375,65.335,100.1732644,109.4061007,0.4454397234,0.6636513158,-6.125,0.3151726472
2008,1139,8.875,21.125,13.75,9.375,5.25,1.875,16.625,56.61,114.8905245,94.88578771,0.4551459206,0.6606617647,11.125,0.3872105172
2009,1311,6.625,21.625,15.125,13.75,8.25,2.25,19.75,62.53,103.8542065,99.40721024,0.4651576519,0.6625247117,2.75,0.375487532
2012,1150,10.25,22.375,11.75,13.625,6.75,1.75,18.25,67.55,96.9091041,105.4782677,0.4239847337,0.6469152984,-5.75,0.3047223172
2012,1165,11.125,21.875,13.5,12.625,6.625,2.875,18.125,64.795,100.2541183,106.7388019,0.407841013,0.7094262463,-3.875,0.3900407925
2012,1393,11.375,22.5,13,10,8.5,6,14.25,61.54,105.7626229,96.13524619,0.4287694765,0.6738075254,6,0.341897578
2013,1336,9.375,23,12.25,10.5,5.25,3,21,62.725,103.6683458,114.1490191,0.433677684,0.6893935684,-6.375,0.3824197442
2017,1275,7.875,23.25,11.125,13.25,8.125,3.25,17.75,69.26,94.08120818,104.9352922,0.431868259,0.7140359184,-7.375,0.2680956107
2018,1142,11,24.5,11.25,12.75,3.875,4.5,17.75,69.425,93.49248929,114.7675077,0.3605795609,0.7956304113,-14,0.2979573616
2018,1431,7,26.5,10.125,11.5,4.5,2.75,19.375,66.76,97.49075908,104.9107648,0.4332843872,0.6837887989,-4.75,0.343922846
2019,1461,4.5,26.125,11.75,13,4.5,3.125,19,69.87,93.39532609,109.8174919,0.4048565519,0.7378289335,-11.25,0.3049944069
2021,1299,15,22.75,11.5,11.5,10,2.75,16.25,69.95,94.16361086,89.47072599,0.3505301478,0.6259467041,2.75,0.2660984848
2021,1310,8.25,19.25,13.75,9.5,7,2.75,18.75,64.74,101.1065207,101.6622731,0.4050753492,0.6906288156,-0.25,0.3225158802
2022,1358,8.875,21.75,12.625,11.125,7.875,3,15.625,65.68,99.3141305,91.70651719,0.429011969,0.6778501401,4.875,0.3099993345
2022,1265,7.125,24.875,8.625,10.75,5.625,2.5,15,67.155,97.04748076,103.071849,0.416227853,0.7314935065,-3.875,0.3444355277
2008,1288,11.88888889,26,10,12.88888889,4.444444444,4.111111111,20.22222222,62.92,103.2100339,95.8564607,0.4400829048,0.6336418836,4.333333333,0.3218363489
2008,1275,9.111111111,22.44444444,9.888888889,13,6.333333333,4.222222222,16.66666667,60.99555556,106.3104153,99.40821926,0.4746967258,0.7390752766,4.555555556,0.3467422012
2013,1207,9,23,14.55555556,12.55555556,7.555555556,3.222222222,18.77777778,61.75111111,105.6375097,89.62321365,0.4473580065,0.7097902163,9.333333333,0.3861781211
2014,1326,10.55555556,23.55555556,10.55555556,11.66666667,8.222222222,5.666666667,17.22222222,64.45333333,101.3878285,94.18224553,0.4333331346,0.6752812731,4.222222222,0.248749382
2014,1352,10.22222222,23.55555556,9.888888889,11,7.555555556,2,14.55555556,63.51555556,103.0340041,100.6463869,0.4223571878,0.7474557633,1.222222222,0.3129322033
2022,1348,9.333333333,26.22222222,12,12.77777778,6.888888889,5.222222222,15.22222222,68.49777778,95.14477561,100.2267544,0.4348820113,0.5803154727,-3.444444444,0.3124308698
2024,1126,8.222222222,21.22222222,8.888888889,11.66666667,8.666666667,3.111111111,19.11111111,67.33777778,96.81227873,98.01454947,0.3958589287,0.7891342916,-0.7777777778,0.3298032663
2013,1139,11.66666667,25.77777778,12.33333333,14,4.888888889,2.111111111,16.88888889,63.78222222,102.624587,100.5200279,0.4346699892,0.6881591611,1.111111111,0.3040958879
2015,1208,12.22222222,27.22222222,12.11111111,10.77777778,3.777777778,3.888888889,18.88888889,63.16,103.3675262,100.4544199,0.4074745324,0.7026990693,2,0.3249405814
2006,1440,13.6,26.6,11.6,16.2,6.8,2.6,19,69.552,93.44145439,105.6437096,0.3879769957,0.6986984127,-8.2,0.2621838688
2012,1192,8,24.2,10.6,15.2,4.8,4.6,16.8,71.776,90.50545848,106.4275802,0.4425167657,0.6950558214,-11.6,0.1865384615
2024,1233,7.4,18.4,14.2,9.1,7.2,2.3,15.4,65.468,99.60530655,102.7730458,0.4154130795,0.6771789322,-2.2,0.361863911
2008,1195,16,20.5,12.83333333,20.5,10.16666667,2,19.5,72.59333333,89.2029463,103.3237559,0.3689764718,0.7216718266,-9.333333333,0.292792237
2009,1237,7.5,19.33333333,11.83333333,13.66666667,7.5,3,17.5,62.42,104.6377689,104.9462104,0.4941303879,0.6902405002,-0.3333333333,0.3583333333
2015,1184,3.833333333,22.16666667,13.66666667,11.33333333,9,3.333333333,15.16666667,62.04666667,104.8874917,93.31983003,0.4809060795,0.8379713975,7.166666667,0.3003372402
2017,1260,8.5,23.83333333,13.5,10.5,6.5,2.5,15.16666667,64.6,101.4070548,99.47045237,0.4189027817,0.7298370203,1.166666667,0.3490753119
2020,1158,5.333333333,21.5,11,10.83333333,8.666666667,2,15.5,66.44666667,98.78487776,106.9336727,0.4309979414,0.6924417525,-5.666666667,0.3354491759
2020,1423,6.5,25.33333333,12.5,11.66666667,6,2,19,67.17333333,97.19166063,103.7378167,0.4361902086,0.7770467836,-4.333333333,0.3406296862
2021,1402,7.333333333,25,10.66666667,11.5,6.166666667,2.166666667,14.83333333,64.26,101.563836,92.56590372,0.4421562772,0.7888673223,5.5,0.3934065934
2023,1298,8.833333333,22.83333333,14,7.833333333,8.166666667,3.5,16.33333333,63.90666667,101.9453001,88.85707999,0.4103111758,0.7604223262,8.5,0.3018428331
2024,1312,10,20.83333333,10.5,9.333333333,7,2,17.33333333,68.36,95.60040636,117.6747627,0.3780643739,0.738476801,-15.33333333,0.2897146532
2024,1473,6.833333333,20,8.666666667,10.83333333,5.5,2.666666667,17.16666667,69.89333333,92.88726467,114.0801624,0.3904169236,0.7071328462,-15,0.3173809524
2009,1193,9.714285714,21,13.42857143,12.14285714,7.142857143,3.142857143,18.71428571,65.10285714,99.87386742,106.6590749,0.4285876935,0.6215758517,-4.571428571,0.3398130441
2023,1207,8.428571429,23.57142857,12.42857143,12.28571429,7.285714286,4,13.71428571,71.56571429,91.09200318,114.9721499,0.3833868819,0.7899168464,-16.71428571,0.3000401979
2003,1271,13.57142857,21.85714286,8.428571429,15.57142857,5.285714286,4,19.71428571,64.05714286,101.1355946,108.091386,0.4166209817,0.6985620617,-4,0.3507380055
2005,1385,12.85714286,20.14285714,12.28571429,16.85714286,9.571428571,4.714285714,20,67.45142857,96.97542764,103.2862341,0.4369645893,0.6266955267,-4.571428571,0.3229441974
2005,1142,10.57142857,22.71428571,10.71428571,16.42857143,4.428571429,3.142857143,19.71428571,68.53142857,94.89386906,112.5341132,0.4317278853,0.6332574325,-12,0.3381581618
2005,1439,12.71428571,24,11,14.14285714,5.714285714,4.714285714,18,66.23428571,98.2512276,102.995045,0.4126887817,0.6767429403,-3,0.4171245421
2006,1241,15.14285714,21.85714286,13.85714286,16.42857143,5.714285714,1.571428571,19.14285714,68.78285714,94.89986797,111.7899224,0.4107509028,0.6343405544,-11.71428571,0.3385636593
2006,1250,11.71428571,24.14285714,10.57142857,13.28571429,6.857142857,1.571428571,20.42857143,62.86285714,103.455025,97.66763218,0.4305369643,0.7281319061,3.428571429,0.3126822978
2006,1458,13.71428571,22.57142857,11.57142857,10.28571429,4.285714286,2.428571429,16.42857143,62.06857143,104.8687065,106.9072083,0.4106254041,0.6297788704,-1.285714286,0.3238164831
2009,1145,11.42857143,26.71428571,13.14285714,15.14285714,4.142857143,4.571428571,15.71428571,66.82285714,97.20823381,98.60316571,0.423771706,0.6942162585,-0.8571428571,0.3294524933
2012,1258,11,22.28571429,10,12.71428571,7.857142857,2.571428571,17.28571429,63.26285714,103.3122311,100.4469816,0.4269296801,0.7300104657,1.571428571,0.3311875437
2020,1452,15.14285714,22.42857143,11.71428571,13,6.714285714,3.428571429,16.57142857,65.62857143,99.43389942,99.8637708,0.4088035476,0.6228564262,-0.4285714286,0.2436681946
2020,1269,8,25,14.42857143,10.85714286,5.857142857,3.714285714,17.28571429,65.93142857,98.94903516,98.66961354,0.4078211627,0.7665016006,-0.2857142857,0.3111904257
2021,1282,4.714285714,19.42857143,12.28571429,11,7.142857143,1.714285714,21.57142857,65.20571429,100.2749618,99.1537331,0.4542502238,0.7284409148,0.8571428571,0.3255272109
2022,1329,10.71428571,27.42857143,11.57142857,14.85714286,5,6.142857143,15.42857143,69.22285714,93.79509206,88.56198564,0.4236263542,0.652233543,3.428571429,0.261132133
2007,1256,16.375,23.5,11.5,15,6.875,3.5,20.375,68.16,95.54439481,98.23320213,0.4202351707,0.4938902244,-1.5,0.2883786659
2007,1395,9.625,21,12.5,15,5,2.125,18.875,66.85,97.54683141,102.7076773,0.4431616584,0.6335494955,-3.875,0.3431490385
2007,1189,10.875,21.375,13.625,12.875,5.125,2.75,21.125,60.84,106.9190651,113.7628465,0.4536100229,0.6923042768,-4,0.3931909277
2007,1130,9.375,19.5,11.375,14,4.125,4.375,14.375,62.29,104.5698721,114.6114516,0.4581454425,0.7207818223,-6.25,0.3384684515
2012,1436,10.375,26.375,13.375,12.625,6.125,2.125,15.625,60.795,106.6404726,87.67013635,0.438629849,0.7792253455,11.625,0.3285238074
2013,1177,11.625,16.625,13.125,13.625,8,3,16.125,66.39,98.65957786,120.3642653,0.4311969107,0.708989142,-14.5,0.2557307378
2014,1104,7.875,22.25,10.75,10.875,6,3.125,18.25,61.755,104.972131,105.3595488,0.4445337938,0.6264828017,0.125,0.3730123892
2015,1255,8.375,23,11.375,13.125,6.875,4.125,18.625,65.56,99.83979504,104.7732989,0.4102546216,0.7462398116,-3.5,0.383311924
2016,1389,10.875,26.875,12.625,13.5,5.125,2.375,16.5,64.1,101.3378355,96.36113091,0.4420705328,0.6615423966,3.25,0.3310948311
2017,1416,11,25.125,11,12.25,5.125,5,15.375,62.695,103.9097662,95.05676934,0.4285367727,0.6434815185,5.75,0.3994941462
2017,1247,7.5,24.75,12.75,15.75,5.625,1.625,16.125,69.02,94.52466441,103.7823575,0.4237246771,0.717663213,-6.375,0.3007168119
2019,1185,10.875,22.75,9,13.75,6.875,4.25,16.875,65.615,99.03563743,104.5667979,0.4356878402,0.62140306,-3.375,0.2882572901
2019,1115,11.625,22.625,11.625,13.625,6.125,4.625,17.875,62.61,104.1704946,96.94280128,0.4468282279,0.6928800366,4.125,0.2964379983
2020,1444,9.25,26.625,11.5,14.875,4,2.625,17.25,67.77,96.12922398,103.8970035,0.4258764842,0.7044230769,-5.25,0.3688711836
2021,1330,7,25.375,10.125,11.625,8.25,4.25,15.75,65.855,98.76183891,92.92341878,0.4540750435,0.677179929,3.875,0.3241246499
2022,1111,6.5,24.75,12.375,10.625,4.75,2.25,13.75,66.75,97.68800837,92.88476836,0.4056719788,0.6879690029,3.125,0.3660037151
2022,1380,9.75,21.75,11.125,14.5,9.5,2.25,19.25,71.01,91.67811403,92.23662318,0.3978633674,0.6919007646,-0.75,0.2603715729
2023,1376,8.375,21.25,11.75,11.875,4.25,2.375,15.25,65.9,98.5344948,108.172308,0.4155430615,0.7227779718,-5.875,0.3033712873
2005,1428,11.22222222,23.33333333,13.22222222,13.44444444,6,2.666666667,15,58.76,110.821112,100.3049526,0.4855698016,0.7369964116,6.333333333,0.3498677249
2006,1452,7.555555556,19.22222222,15.77777778,7.444444444,4.777777778,2.666666667,13.88888889,60.68,107.2640785,109.41516,0.4245837336,0.7426974068,-1.222222222,0.3146687045
2006,1329,9.888888889,24.22222222,14.44444444,18,8.777777778,4.111111111,21,67.84444444,96.24813819,94.39628427,0.4405510063,0.7840422695,1,0.3129889847
2007,1453,9.555555556,24,10.33333333,10.22222222,4.222222222,4,15.33333333,61.26222222,106.6917847,103.9243004,0.4358171574,0.7992572774,1.888888889,0.327800562
2014,1105,10.33333333,24.66666667,12.88888889,13.66666667,6.666666667,5.111111111,20,65.78666667,98.97592513,96.2753486,0.418906202,0.7031992111,1.777777778,0.3166327435
2014,1438,10,22.77777778,12.66666667,8.666666667,3.222222222,3.888888889,15.33333333,55.64444444,117.2506228,98.10504016,0.4712043752,0.7096235505,10.33333333,0.3860978836
2015,1382,11.11111111,25.22222222,11.33333333,14,6.666666667,4.222222222,17.11111111,64.41333333,100.7090441,99.22945574,0.4446191202,0.6896371952,1.333333333,0.2637362637
